_date,_patients,_facility,_hour,_temp,_aqi,_rain,_holiday,_revisit,_lagged,_doctors,_counters,_beds_occ
2022-05-31,22,Neurology,8,20.33,181,2.96,1,0,23,,,
2022-05-31,16,Orthopedics,7,35.8,79,3.86,0,0,12,,,
2022-05-31,16,Pediatrics,6,28.9,285,6.38,0,0,17,,,
2022-05-31,20,Orthopedics,5,15.32,133,3.54,0,0,24,,,
2022-05-31,14,Neurology,4,21.06,178,5.85,0,0,12,,,
2022-05-31,18,Cardiology,3,24.25,310,0.0,0,0,13,,,
2022-05-31,21,Dermatology,2,37.54,241,0.48,0,0,17,,,
2022-05-31,21,General Medicine,1,21.12,93,13.55,0,0,25,,,
2022-05-31,16,Orthopedics,0,17.34,238,1.34,0,0,15,,,
2022-05-31,33,General Medicine,10,13.66,73,0.0,1,0,30,,,
2022-06-01,16,Dermatology,14,9.0,67,0.37,0,0,20,,,
2022-06-01,15,ENT,15,22.24,111,2.87,0,1,16,,,
2022-06-01,8,Orthopedics,16,41.23,256,0.17,0,0,8,,,
2022-06-01,25,Dermatology,17,23.45,378,0.0,0,0,23,,,
2022-06-01,13,General Medicine,13,29.54,365,0.0,0,1,16,,,
2022-06-01,36,Pediatrics,19,8.16,336,0.76,0,0,38,,,
2022-06-01,29,Orthopedics,20,24.57,393,6.56,0,0,24,,,
2022-06-01,30,General Medicine,21,10.66,159,0.72,0,0,25,,,
2022-06-01,17,Cardiology,22,39.2,260,0.0,0,1,21,,,
2022-06-01,26,Pediatrics,18,40.29,174,4.11,0,0,28,,,
2022-06-01,34,Orthopedics,12,19.8,324,0.12,0,1,32,,,
2022-06-01,18,Orthopedics,23,15.68,316,0.0,0,1,19,,,
2022-06-01,26,Cardiology,10,32.44,99,5.52,1,0,29,,,
2022-06-01,16,Dermatology,0,32.79,370,3.0,0,0,17,,,
2022-06-01,20,Cardiology,1,32.94,326,0.0,0,0,16,,,
2022-06-01,15,Pediatrics,2,9.89,344,7.71,0,1,13,,,
2022-06-01,16,Neurology,3,29.7,238,2.55,0,0,19,,,
2022-06-01,13,Cardiology,4,14.7,135,7.33,1,1,10,,,
2022-06-01,42,Cardiology,11,40.16,302,1.47,0,0,40,,,
2022-06-01,17,Dermatology,6,12.1,139,12.01,0,0,14,,,
2022-06-01,14,Dermatology,7,31.7,330,0.0,0,1,17,,,
2022-06-01,28,Dermatology,8,37.8,191,0.16,0,0,30,,,
2022-06-01,33,Cardiology,9,15.58,116,0.0,0,0,37,,,
2022-06-01,18,Cardiology,5,25.34,234,5.11,0,0,16,,,
2022-06-02,11,Orthopedics,23,33.24,61,0.0,0,0,9,,,
2022-06-02,20,Pediatrics,22,24.26,353,0.0,0,0,23,,,
2022-06-02,45,Orthopedics,21,17.33,387,0.0,0,0,49,,,
2022-06-02,41,Cardiology,20,20.05,364,8.13,1,1,39,,,
2022-06-02,44,Orthopedics,19,31.57,84,0.25,0,1,47,,,
2022-06-02,39,ENT,18,28.2,238,0.0,0,0,36,,,
2022-06-02,36,ENT,17,33.19,191,0.0,0,0,36,,,
2022-06-02,16,Pediatrics,16,41.29,101,3.14,0,0,19,,,
2022-06-02,18,Dermatology,14,14.14,130,2.2,0,1,18,,,
2022-06-02,16,ENT,13,12.76,127,0.0,0,1,14,,,
2022-06-02,46,Orthopedics,12,32.17,327,0.0,1,0,50,,,
2022-06-02,19,Cardiology,15,30.29,272,1.2,0,0,22,,,
2022-06-02,35,Pediatrics,10,20.35,211,0.0,0,0,37,,,
2022-06-02,16,Pediatrics,0,35.38,151,14.6,1,0,15,,,
2022-06-02,23,Pediatrics,1,34.61,307,3.01,0,1,26,,,
2022-06-02,21,General Medicine,2,9.99,160,0.0,0,0,19,,,
2022-06-02,20,Neurology,3,39.67,293,0.0,0,0,21,,,
2022-06-02,10,ENT,4,39.15,284,0.0,0,0,5,,,
2022-06-02,30,Pediatrics,11,17.28,227,8.35,1,0,28,,,
2022-06-02,15,Neurology,6,34.36,291,14.92,0,0,13,,,
2022-06-02,18,Pediatrics,7,33.04,352,2.97,0,0,16,,,
2022-06-02,39,General Medicine,8,19.97,378,0.42,0,0,39,,,
2022-06-02,32,Pediatrics,9,35.03,369,0.0,0,0,36,,,
2022-06-02,16,Neurology,5,25.58,315,8.19,0,1,19,,,
2022-06-03,18,Neurology,13,31.84,351,9.07,0,0,21,,,
2022-06-03,13,Neurology,14,13.86,249,0.0,0,0,9,,,
2022-06-03,11,General Medicine,15,27.96,68,6.12,0,1,12,,,
2022-06-03,16,Dermatology,16,17.69,189,2.75,0,0,18,,,
2022-06-03,27,Neurology,17,19.67,82,3.87,0,1,27,,,
2022-06-03,35,Dermatology,19,15.43,61,12.76,0,0,31,,,
2022-06-03,38,Pediatrics,20,35.53,267,2.57,0,1,38,,,
2022-06-03,28,ENT,21,22.49,109,0.0,0,0,29,,,
2022-06-03,13,Dermatology,22,36.89,121,0.0,0,0,16,,,
2022-06-03,27,ENT,12,9.5,176,5.11,0,0,24,,,
2022-06-03,39,Neurology,18,35.74,237,0.0,0,1,40,,,
2022-06-03,19,ENT,23,20.51,94,1.96,1,1,19,,,
2022-06-03,34,General Medicine,11,39.56,253,12.76,0,0,37,,,
2022-06-03,31,ENT,9,10.12,230,3.26,0,0,30,,,
2022-06-03,12,Cardiology,0,34.6,293,3.1,0,0,12,,,
2022-06-03,21,Orthopedics,1,41.84,387,3.29,0,0,23,,,
2022-06-03,19,Neurology,2,13.89,177,9.31,0,1,21,,,
2022-06-03,21,Orthopedics,3,11.0,116,11.88,0,0,22,,,
2022-06-03,30,General Medicine,10,14.67,381,1.84,0,0,34,,,
2022-06-03,18,Orthopedics,5,26.28,381,6.84,1,0,22,,,
2022-06-03,14,Pediatrics,6,15.17,279,5.14,1,0,13,,,
2022-06-03,18,General Medicine,7,32.02,135,4.08,0,0,17,,,
2022-06-03,36,Pediatrics,8,38.91,266,0.93,0,0,36,,,
2022-06-03,20,Cardiology,4,32.01,298,5.37,0,0,20,,,
2022-06-04,11,Cardiology,13,40.42,75,5.87,0,0,6,,,
2022-06-04,11,Orthopedics,22,34.95,260,2.88,0,0,11,,,
2022-06-04,26,Dermatology,21,26.29,278,0.64,1,0,27,,,
2022-06-04,35,Pediatrics,20,40.83,66,0.74,0,1,32,,,
2022-06-04,31,Orthopedics,19,13.22,266,0.0,0,0,35,,,
2022-06-04,24,Dermatology,18,24.28,340,0.0,1,1,21,,,
2022-06-04,24,Orthopedics,17,12.45,67,8.37,0,0,27,,,
2022-06-04,13,Dermatology,16,40.25,70,7.41,1,0,9,,,
2022-06-04,11,Dermatology,15,22.02,203,0.56,0,0,6,,,
2022-06-04,12,General Medicine,14,12.68,203,6.02,0,1,8,,,
2022-06-04,19,Dermatology,23,8.74,393,9.61,0,0,15,,,
2022-06-04,27,Cardiology,12,33.54,281,0.0,0,0,27,,,
2022-06-04,26,Neurology,10,16.34,269,9.05,0,1,25,,,
2022-06-04,27,General Medicine,11,34.09,200,7.21,0,0,24,,,
2022-06-04,13,ENT,0,10.62,99,4.44,0,0,9,,,
2022-06-04,7,General Medicine,1,14.56,351,8.13,0,1,9,,,
2022-06-04,12,Pediatrics,3,37.66,252,0.0,0,1,13,,,
2022-06-04,13,Orthopedics,4,19.94,203,0.0,0,0,8,,,
2022-06-04,13,Pediatrics,2,39.9,139,12.62,0,0,15,,,
2022-06-04,10,Neurology,6,23.6,307,5.51,0,0,11,,,
2022-06-04,13,Neurology,7,20.61,311,4.02,0,1,15,,,
2022-06-04,25,Orthopedics,8,28.76,212,12.05,0,1,23,,,
2022-06-04,24,General Medicine,9,32.12,117,3.61,0,1,22,,,
2022-06-04,12,ENT,5,28.47,238,2.72,0,0,7,,,
2022-06-05,30,General Medicine,17,15.69,349,0.0,0,0,29,,,
2022-06-05,17,ENT,14,41.99,107,6.28,0,0,18,,,
2022-06-05,13,ENT,15,31.27,205,6.29,0,1,16,,,
2022-06-05,14,Dermatology,16,13.83,292,7.41,0,0,17,,,
2022-06-05,46,General Medicine,18,27.59,334,6.67,0,0,45,,,
2022-06-05,10,Orthopedics,13,25.36,245,0.0,0,0,13,,,
2022-06-05,25,ENT,20,38.92,209,4.53,0,1,26,,,
2022-06-05,24,Orthopedics,21,25.6,283,3.76,0,0,20,,,
2022-06-05,8,General Medicine,22,10.68,223,1.63,0,0,12,,,
2022-06-05,10,ENT,23,16.42,327,0.0,0,0,14,,,
2022-06-05,37,ENT,19,15.81,166,0.23,0,0,32,,,
2022-06-05,27,Neurology,12,8.46,277,6.56,0,0,31,,,
2022-06-05,20,Dermatology,11,20.81,163,4.74,0,1,20,,,
2022-06-05,21,General Medicine,10,31.02,224,2.69,0,0,18,,,
2022-06-05,28,General Medicine,9,10.64,311,7.07,0,0,30,,,
2022-06-05,34,Neurology,8,32.31,165,0.35,0,0,33,,,
2022-06-05,13,General Medicine,7,33.33,324,4.9,1,0,10,,,
2022-06-05,6,Pediatrics,6,32.65,82,0.0,0,0,4,,,
2022-06-05,9,Neurology,5,15.35,147,0.0,0,0,4,,,
2022-06-05,10,Neurology,4,36.2,206,0.0,0,1,12,,,
2022-06-05,11,Dermatology,3,21.94,297,0.0,0,0,13,,,
2022-06-05,13,Orthopedics,2,19.86,165,0.11,0,0,17,,,
2022-06-05,10,Pediatrics,1,24.14,183,3.33,0,1,12,,,
2022-06-05,13,ENT,0,32.27,139,0.0,0,0,17,,,
2022-06-06,18,General Medicine,14,40.64,334,1.04,0,0,19,,,
2022-06-06,12,General Medicine,15,13.87,207,2.28,0,1,16,,,
2022-06-06,17,Orthopedics,16,39.08,373,0.62,0,0,18,,,
2022-06-06,27,Cardiology,17,39.74,312,0.0,0,0,25,,,
2022-06-06,29,Neurology,18,23.79,220,10.73,0,0,33,,,
2022-06-06,17,General Medicine,23,16.3,323,16.15,0,0,17,,,
2022-06-06,27,Orthopedics,20,10.69,66,2.79,0,0,31,,,
2022-06-06,19,Pediatrics,21,11.46,216,3.45,0,0,22,,,
2022-06-06,11,Orthopedics,22,32.65,180,0.0,0,0,11,,,
2022-06-06,24,Dermatology,13,26.19,304,5.45,0,0,26,,,
2022-06-06,30,Pediatrics,19,40.71,323,6.66,0,0,25,,,
2022-06-06,33,Dermatology,12,23.34,296,0.0,0,0,36,,,
2022-06-06,35,Neurology,11,9.09,203,3.78,0,0,39,,,
2022-06-06,33,General Medicine,10,11.15,399,2.44,0,0,28,,,
2022-06-06,19,ENT,1,18.01,176,0.0,0,0,17,,,
2022-06-06,19,General Medicine,2,10.1,218,0.0,0,0,22,,,
2022-06-06,16,Cardiology,3,32.41,75,16.7,0,0,11,,,
2022-06-06,21,ENT,4,15.04,397,3.29,0,1,20,,,
2022-06-06,15,Pediatrics,0,35.91,87,10.63,0,1,17,,,
2022-06-06,13,ENT,6,11.99,77,2.19,0,0,11,,,
2022-06-06,25,ENT,7,32.02,369,0.0,0,1,28,,,
2022-06-06,33,Orthopedics,8,39.24,104,4.09,0,0,31,,,
2022-06-06,22,Neurology,9,38.14,133,0.92,0,0,23,,,
2022-06-06,12,Pediatrics,5,36.84,264,0.0,0,0,10,,,
2022-06-07,13,Orthopedics,14,10.74,226,0.0,0,0,10,,,
2022-06-07,16,Orthopedics,23,41.41,284,3.5,0,0,14,,,
2022-06-07,13,Orthopedics,22,26.0,255,16.29,0,0,8,,,
2022-06-07,34,Pediatrics,21,11.63,71,3.68,0,0,34,,,
2022-06-07,32,ENT,20,27.5,192,0.0,0,0,27,,,
2022-06-07,27,Dermatology,19,12.15,317,12.98,0,0,28,,,
2022-06-07,22,Cardiology,18,41.94,92,0.0,0,0,26,,,
2022-06-07,33,General Medicine,17,20.39,212,0.0,0,1,35,,,
2022-06-07,12,Pediatrics,16,9.21,111,0.0,0,1,12,,,
2022-06-07,13,Orthopedics,15,14.5,324,0.0,0,0,16,,,
2022-06-07,14,General Medicine,13,31.86,305,8.38,0,0,16,,,
2022-06-07,34,Dermatology,12,38.62,270,12.02,0,0,30,,,
2022-06-07,19,Orthopedics,0,29.76,149,0.0,0,0,17,,,
2022-06-07,9,Cardiology,1,16.66,270,15.79,0,1,9,,,
2022-06-07,17,ENT,2,35.94,250,5.57,0,0,17,,,
2022-06-07,14,General Medicine,3,25.9,135,1.4,0,0,12,,,
2022-06-07,15,Orthopedics,4,28.27,80,0.0,1,0,14,,,
2022-06-07,24,Neurology,5,35.42,143,3.14,0,0,26,,,
2022-06-07,27,Dermatology,11,29.16,220,0.0,0,0,26,,,
2022-06-07,18,General Medicine,7,17.57,389,0.32,0,0,21,,,
2022-06-07,38,Dermatology,8,21.41,312,0.48,0,1,36,,,
2022-06-07,29,Cardiology,9,9.05,146,10.2,0,0,32,,,
2022-06-07,40,General Medicine,10,18.49,267,0.0,0,1,39,,,
2022-06-07,13,Dermatology,6,15.68,243,1.56,0,1,17,,,
2022-06-08,15,Neurology,14,9.65,135,2.63,0,1,15,,,
2022-06-08,15,Pediatrics,15,31.26,87,6.77,0,0,19,,,
2022-06-08,15,General Medicine,16,32.73,80,0.0,0,1,13,,,
2022-06-08,33,Pediatrics,17,33.54,264,8.0,0,0,34,,,
2022-06-08,36,Dermatology,18,25.16,99,2.9,0,0,33,,,
2022-06-08,24,Dermatology,20,38.4,372,7.26,0,0,25,,,
2022-06-08,30,General Medicine,21,34.87,280,6.87,0,0,30,,,
2022-06-08,19,Pediatrics,22,38.61,157,0.0,0,0,22,,,
2022-06-08,20,General Medicine,23,28.8,206,0.0,0,0,19,,,
2022-06-08,7,Dermatology,13,11.42,213,14.04,1,0,11,,,
2022-06-08,32,General Medicine,19,40.8,306,1.61,0,0,33,,,
2022-06-08,22,Pediatrics,11,36.11,292,7.02,0,0,20,,,
2022-06-08,25,Neurology,8,16.49,153,0.0,1,1,21,,,
2022-06-08,32,ENT,10,23.75,283,3.87,0,0,34,,,
2022-06-08,40,Pediatrics,9,27.73,199,10.64,0,0,37,,,
2022-06-08,19,ENT,7,41.64,348,0.0,0,0,19,,,
2022-06-08,18,Dermatology,6,34.29,385,0.0,0,0,14,,,
2022-06-08,20,General Medicine,5,12.58,214,6.78,0,0,22,,,
2022-06-08,22,ENT,4,36.16,242,0.0,0,0,24,,,
2022-06-08,15,Dermatology,3,29.95,148,5.93,0,1,16,,,
2022-06-08,10,Cardiology,2,19.74,171,15.67,0,0,10,,,
2022-06-08,15,General Medicine,1,12.94,273,11.46,0,0,13,,,
2022-06-08,13,Cardiology,0,41.21,228,15.22,0,0,15,,,
2022-06-08,40,Neurology,12,9.03,292,0.0,1,1,38,,,
2022-06-09,26,Orthopedics,17,21.14,373,0.0,0,0,27,,,
2022-06-09,22,General Medicine,14,16.61,344,8.01,0,0,19,,,
2022-06-09,17,Pediatrics,15,11.77,186,0.0,0,0,21,,,
2022-06-09,12,Neurology,16,28.67,77,0.0,0,0,7,,,
2022-06-09,26,ENT,18,39.63,265,0.0,1,0,29,,,
2022-06-09,17,ENT,13,40.75,279,3.84,0,0,12,,,
2022-06-09,23,Cardiology,20,27.59,261,0.0,0,0,24,,,
2022-06-09,36,Orthopedics,21,23.02,287,3.15,0,1,38,,,
2022-06-09,18,General Medicine,22,24.18,164,0.99,0,1,22,,,
2022-06-09,15,Orthopedics,23,9.58,118,0.0,0,1,19,,,
2022-06-09,35,Dermatology,19,19.45,68,8.18,0,1,37,,,
2022-06-09,37,Neurology,12,35.22,320,6.08,0,0,34,,,
2022-06-09,16,Neurology,0,31.01,367,0.6,0,1,16,,,
2022-06-09,42,Neurology,10,41.83,172,11.0,0,0,45,,,
2022-06-09,19,Neurology,1,12.63,300,6.04,0,0,16,,,
2022-06-09,12,Orthopedics,2,26.67,97,3.86,1,0,16,,,
2022-06-09,20,Pediatrics,3,28.35,384,0.0,0,0,24,,,
2022-06-09,12,General Medicine,4,19.72,144,0.0,0,0,16,,,
2022-06-09,34,ENT,11,15.0,246,2.39,0,0,33,,,
2022-06-09,20,Neurology,6,10.02,333,5.34,0,1,17,,,
2022-06-09,20,Pediatrics,7,15.02,340,11.7,0,0,24,,,
2022-06-09,24,Neurology,8,33.53,141,16.65,0,0,25,,,
2022-06-09,31,Neurology,9,26.82,83,14.94,0,1,26,,,
2022-06-09,17,Pediatrics,5,18.0,60,0.0,0,0,14,,,
2022-06-10,8,ENT,14,26.04,153,0.0,0,0,7,,,
2022-06-10,18,Neurology,23,39.74,157,0.0,0,0,22,,,
2022-06-10,18,ENT,22,16.14,276,13.93,0,0,17,,,
2022-06-10,36,Pediatrics,21,21.01,123,6.33,0,0,33,,,
2022-06-10,24,Orthopedics,20,38.52,139,4.59,0,0,23,,,
2022-06-10,41,Neurology,19,18.1,351,0.99,1,0,36,,,
2022-06-10,30,General Medicine,18,32.75,391,5.83,0,0,27,,,
2022-06-10,25,Neurology,17,28.8,398,0.49,0,0,20,,,
2022-06-10,20,Cardiology,16,27.01,115,4.02,0,1,21,,,
2022-06-10,16,ENT,15,18.16,122,5.25,0,0,20,,,
2022-06-10,19,ENT,13,16.81,342,0.0,0,1,15,,,
2022-06-10,25,Pediatrics,12,33.67,130,0.0,0,0,21,,,
2022-06-10,14,Orthopedics,0,14.26,194,2.9,1,0,13,,,
2022-06-10,32,Orthopedics,11,15.4,76,10.33,0,0,30,,,
2022-06-10,28,Orthopedics,1,33.88,245,8.98,0,1,25,,,
2022-06-10,14,Cardiology,2,22.12,324,0.0,0,0,12,,,
2022-06-10,16,Dermatology,4,41.59,153,1.63,0,0,14,,,
2022-06-10,15,ENT,5,9.36,183,5.47,1,0,12,,,
2022-06-10,13,General Medicine,3,11.43,68,14.35,0,0,17,,,
2022-06-10,22,Dermatology,7,16.56,256,0.0,0,0,26,,,
2022-06-10,32,Dermatology,8,36.09,352,3.76,0,0,35,,,
2022-06-10,32,Dermatology,9,34.81,172,2.82,0,1,29,,,
2022-06-10,36,Cardiology,10,37.28,174,5.03,0,0,31,,,
2022-06-10,16,ENT,6,27.78,394,0.0,0,0,13,,,
2022-06-11,27,Cardiology,17,23.99,105,0.0,0,1,30,,,
2022-06-11,14,Cardiology,14,24.48,347,2.64,0,1,16,,,
2022-06-11,12,Dermatology,15,31.93,190,8.59,0,1,11,,,
2022-06-11,12,Cardiology,16,12.38,371,0.0,0,0,12,,,
2022-06-11,26,Dermatology,18,25.42,111,0.04,0,0,21,,,
2022-06-11,12,Dermatology,13,13.08,193,6.55,0,0,8,,,
2022-06-11,19,Pediatrics,20,27.81,75,6.5,1,0,20,,,
2022-06-11,30,Orthopedics,21,41.68,248,8.66,0,0,32,,,
2022-06-11,11,Orthopedics,22,17.94,63,0.88,0,0,15,,,
2022-06-11,14,General Medicine,23,37.55,314,0.49,0,1,12,,,
2022-06-11,19,ENT,19,37.58,142,8.47,0,0,21,,,
2022-06-11,30,Dermatology,12,38.16,162,6.44,0,0,27,,,
2022-06-11,11,Cardiology,0,27.25,139,1.52,0,0,12,,,
2022-06-11,20,ENT,10,36.7,221,0.0,0,0,19,,,
2022-06-11,26,Cardiology,9,39.94,278,10.04,1,1,28,,,
2022-06-11,27,Neurology,8,30.11,274,0.67,0,0,31,,,
2022-06-11,13,Pediatrics,7,25.95,103,0.0,1,0,10,,,
2022-06-11,17,General Medicine,6,11.53,115,8.57,0,0,19,,,
2022-06-11,5,General Medicine,5,24.14,150,0.0,0,1,7,,,
2022-06-11,10,Orthopedics,4,11.45,351,9.83,0,0,12,,,
2022-06-11,5,Orthopedics,3,13.15,61,4.04,0,0,3,,,
2022-06-11,8,Pediatrics,2,14.16,111,0.0,0,0,4,,,
2022-06-11,7,Orthopedics,1,38.57,224,8.77,0,0,6,,,
2022-06-11,31,Orthopedics,11,41.6,108,8.07,0,0,34,,,
2022-06-12,18,Orthopedics,14,19.79,334,7.66,0,0,18,,,
2022-06-12,10,General Medicine,15,40.53,395,0.0,1,0,12,,,
2022-06-12,9,Pediatrics,16,13.63,197,1.39,0,0,9,,,
2022-06-12,32,Orthopedics,17,33.3,184,11.52,0,1,36,,,
2022-06-12,25,Neurology,18,15.12,149,0.0,0,0,22,,,
2022-06-12,12,Dermatology,23,15.81,388,2.21,0,1,9,,,
2022-06-12,31,Pediatrics,20,14.07,389,6.86,0,1,26,,,
2022-06-12,33,General Medicine,21,9.82,81,1.44,0,0,29,,,
2022-06-12,12,General Medicine,22,34.21,142,5.91,0,1,9,,,
2022-06-12,15,General Medicine,13,11.52,159,0.0,0,0,17,,,
2022-06-12,30,Orthopedics,19,25.32,307,1.11,0,0,32,,,
2022-06-12,22,Orthopedics,12,17.42,129,6.09,0,0,18,,,
2022-06-12,28,Pediatrics,11,34.24,248,9.55,0,0,32,,,
2022-06-12,38,Orthopedics,10,21.51,194,11.21,0,0,36,,,
2022-06-12,14,General Medicine,9,17.77,87,6.02,0,1,13,,,
2022-06-12,37,General Medicine,8,26.77,267,0.0,0,0,41,,,
2022-06-12,8,Cardiology,7,24.23,395,0.0,0,0,9,,,
2022-06-12,7,Dermatology,6,10.57,273,1.54,0,0,11,,,
2022-06-12,18,Neurology,5,10.29,221,2.51,1,1,15,,,
2022-06-12,17,Cardiology,4,10.39,356,8.61,0,0,16,,,
2022-06-12,7,Orthopedics,3,31.84,308,0.0,0,0,4,,,
2022-06-12,13,Neurology,2,12.76,101,0.0,1,0,14,,,
2022-06-12,16,Orthopedics,1,39.69,319,3.2,0,0,11,,,
2022-06-12,10,Cardiology,0,36.93,307,0.59,0,0,9,,,
2022-06-13,19,Dermatology,14,28.97,156,7.72,0,0,21,,,
2022-06-13,18,ENT,15,40.44,179,0.95,0,0,13,,,
2022-06-13,15,General Medicine,16,14.95,179,2.47,0,1,15,,,
2022-06-13,39,ENT,17,37.37,150,0.46,0,0,38,,,
2022-06-13,30,Pediatrics,18,11.73,135,0.0,0,0,29,,,
2022-06-13,15,ENT,23,37.02,202,2.93,0,1,11,,,
2022-06-13,24,Cardiology,20,12.41,172,5.5,0,0,23,,,
2022-06-13,29,Pediatrics,21,26.72,319,5.09,0,0,32,,,
2022-06-13,15,Cardiology,22,34.33,199,0.0,0,0,19,,,
2022-06-13,15,Pediatrics,13,20.97,124,8.4,0,0,19,,,
2022-06-13,45,Cardiology,19,29.53,90,0.0,0,1,46,,,
2022-06-13,26,General Medicine,12,24.12,330,14.8,0,0,25,,,
2022-06-13,28,Neurology,11,10.67,140,0.86,0,0,28,,,
2022-06-13,31,Dermatology,10,40.3,86,11.57,0,0,30,,,
2022-06-13,12,Orthopedics,1,35.12,241,2.64,0,0,11,,,
2022-06-13,21,ENT,2,11.29,282,6.05,1,0,22,,,
2022-06-13,11,Orthopedics,3,35.77,393,5.76,0,0,8,,,
2022-06-13,20,ENT,4,21.79,72,4.13,0,0,18,,,
2022-06-13,17,Dermatology,0,11.89,146,5.24,0,0,12,,,
2022-06-13,18,Dermatology,6,41.62,156,1.57,0,0,20,,,
2022-06-13,18,Pediatrics,7,19.62,298,2.88,0,0,18,,,
2022-06-13,36,Orthopedics,8,12.93,245,0.0,0,0,31,,,
2022-06-13,31,Orthopedics,9,16.8,71,5.58,0,0,34,,,
2022-06-13,18,General Medicine,5,17.92,233,5.11,0,0,16,,,
2022-06-14,21,ENT,14,33.17,217,0.63,0,0,23,,,
2022-06-14,14,Cardiology,23,25.86,374,5.0,0,1,12,,,
2022-06-14,17,Neurology,22,14.3,366,6.6,0,0,17,,,
2022-06-14,39,Orthopedics,21,24.86,330,2.45,0,0,39,,,
2022-06-14,30,Neurology,20,38.88,234,4.84,0,0,25,,,
2022-06-14,23,General Medicine,19,15.49,248,23.6,0,0,18,,,
2022-06-14,42,Pediatrics,18,12.48,62,0.0,0,1,37,,,
2022-06-14,41,Cardiology,17,32.07,158,10.47,0,0,38,,,
2022-06-14,16,Cardiology,16,41.33,89,3.94,1,0,14,,,
2022-06-14,21,Neurology,15,36.47,155,2.15,0,0,16,,,
2022-06-14,15,General Medicine,13,9.07,149,1.87,1,0,15,,,
2022-06-14,31,General Medicine,12,18.91,380,0.0,0,1,35,,,
2022-06-14,14,Pediatrics,0,40.11,61,5.3,0,0,13,,,
2022-06-14,17,Neurology,1,27.1,140,0.0,0,0,15,,,
2022-06-14,11,Neurology,2,31.16,312,0.0,0,0,14,,,
2022-06-14,14,Neurology,3,14.81,133,0.0,0,1,16,,,
2022-06-14,16,Cardiology,4,25.56,263,0.0,0,1,20,,,
2022-06-14,14,Cardiology,5,26.22,295,1.46,0,0,14,,,
2022-06-14,27,Pediatrics,11,21.2,103,0.42,0,1,28,,,
2022-06-14,10,Cardiology,7,11.16,65,7.14,0,1,10,,,
2022-06-14,32,General Medicine,8,41.6,118,10.03,0,0,28,,,
2022-06-14,23,Pediatrics,9,10.66,335,0.19,0,1,21,,,
2022-06-14,31,Dermatology,10,9.14,81,0.0,0,0,31,,,
2022-06-14,17,General Medicine,6,24.33,274,7.43,0,0,14,,,
2022-06-15,11,Orthopedics,14,16.26,193,6.77,0,1,7,,,
2022-06-15,9,General Medicine,15,9.09,149,0.0,0,0,6,,,
2022-06-15,20,ENT,16,40.17,233,2.28,0,0,18,,,
2022-06-15,33,Orthopedics,17,35.39,121,3.65,0,0,32,,,
2022-06-15,28,Orthopedics,18,10.11,184,6.83,1,1,24,,,
2022-06-15,29,Orthopedics,20,37.67,253,0.0,0,1,31,,,
2022-06-15,35,Cardiology,21,18.81,234,0.0,1,1,31,,,
2022-06-15,19,Cardiology,22,17.17,302,7.41,0,0,22,,,
2022-06-15,16,Orthopedics,23,37.84,389,0.0,0,0,18,,,
2022-06-15,15,Dermatology,13,15.48,294,1.18,0,1,19,,,
2022-06-15,36,Pediatrics,19,12.81,143,0.0,0,1,31,,,
2022-06-15,23,Pediatrics,11,34.84,110,4.58,0,1,23,,,
2022-06-15,38,ENT,8,35.26,280,0.0,0,0,34,,,
2022-06-15,34,Neurology,10,25.28,119,1.72,1,0,33,,,
2022-06-15,39,General Medicine,9,12.53,240,2.83,0,0,34,,,
2022-06-15,19,Orthopedics,7,16.33,238,8.14,0,0,23,,,
2022-06-15,19,ENT,6,9.33,210,17.53,0,0,21,,,
2022-06-15,16,Neurology,5,39.26,359,1.85,0,0,19,,,
2022-06-15,19,Orthopedics,4,29.54,340,1.45,0,0,17,,,
2022-06-15,17,Dermatology,3,18.31,171,0.0,0,0,20,,,
2022-06-15,16,Pediatrics,2,8.96,332,10.78,0,0,17,,,
2022-06-15,14,Orthopedics,1,40.94,67,12.37,0,1,10,,,
2022-06-15,21,Neurology,0,15.54,332,0.0,0,0,25,,,
2022-06-15,31,Cardiology,12,32.75,222,2.91,0,0,33,,,
2022-06-16,26,Dermatology,17,35.52,325,4.5,1,0,27,,,
2022-06-16,19,Neurology,14,8.26,107,0.62,0,1,21,,,
2022-06-16,12,General Medicine,15,12.84,105,2.5,0,0,16,,,
2022-06-16,12,Pediatrics,16,38.1,167,1.63,0,0,13,,,
2022-06-16,21,Dermatology,18,36.02,82,7.72,0,0,22,,,
2022-06-16,16,Dermatology,13,39.27,308,0.0,0,0,18,,,
2022-06-16,32,Cardiology,20,37.98,212,5.94,0,0,34,,,
2022-06-16,34,Orthopedics,21,28.85,73,5.38,0,0,36,,,
2022-06-16,14,Dermatology,22,28.11,152,8.56,0,0,15,,,
2022-06-16,23,Pediatrics,23,31.54,347,6.64,1,0,19,,,
2022-06-16,28,Pediatrics,19,23.46,327,0.0,0,1,29,,,
2022-06-16,26,Pediatrics,12,34.55,338,5.9,0,0,28,,,
2022-06-16,16,Dermatology,0,19.43,357,1.12,0,0,11,,,
2022-06-16,29,Pediatrics,10,33.99,142,3.65,0,1,32,,,
2022-06-16,16,Dermatology,1,29.45,172,4.29,0,0,14,,,
2022-06-16,18,Orthopedics,2,23.15,141,9.42,0,1,22,,,
2022-06-16,17,ENT,3,37.41,225,14.82,0,0,15,,,
