_date,_patients,_facility,_hour,_temp,_aqi,_rain,_holiday,_revisit,_lagged,_doctors,_counters,_beds_occ
2023-04-14,39,Dental,,13,107,5,0,13,41.0,4,,
2023-04-14,30,ENT,,13,107,5,0,11,39.0,3,,
2023-04-14,29,Orthopaedic,,13,107,5,0,9,30.0,3,,
2023-04-15,41,General Medicine,,10,134,3,0,15,29.0,5,,
2023-04-15,33,Dental,,10,134,3,0,11,41.0,4,,
2023-04-15,22,ENT,,10,134,3,0,7,33.0,3,,
2023-04-15,29,Orthopaedic,,10,134,3,0,10,22.0,3,,
2023-04-16,49,General Medicine,,10,105,7,0,17,29.0,5,,
2023-04-16,34,Dental,,10,105,7,0,10,49.0,4,,
2023-04-16,27,ENT,,10,105,7,0,8,34.0,3,,
2023-04-16,32,Orthopaedic,,10,105,7,0,10,27.0,3,,
2023-04-17,20,Orthopaedic,,23,71,2,0,7,32.0,3,,
2023-04-17,16,ENT,,23,71,2,0,5,20.0,3,,
2023-04-17,25,General Medicine,,23,71,2,0,8,16.0,5,,
2023-04-17,23,Dental,,23,71,2,0,8,25.0,4,,
2023-04-18,49,General Medicine,,17,138,7,0,17,23.0,5,,
2023-04-18,36,Dental,,17,138,7,0,11,49.0,4,,
2023-04-18,24,ENT,,17,138,7,0,7,36.0,3,,
2023-04-18,30,Orthopaedic,,17,138,7,0,9,24.0,3,,
2023-04-19,47,General Medicine,,15,133,2,0,15,30.0,5,,
2023-04-19,43,Dental,,15,133,2,0,15,47.0,4,,
2023-04-19,28,ENT,,15,133,2,0,9,43.0,3,,
2023-04-19,34,Orthopaedic,,15,133,2,0,11,28.0,3,,
2023-04-20,42,General Medicine,,18,71,4,0,13,34.0,5,,
2023-04-20,41,Dental,,18,71,4,0,15,42.0,4,,
2023-04-20,25,ENT,,18,71,4,0,7,41.0,3,,
2023-04-20,31,Orthopaedic,,18,71,4,0,10,25.0,3,,
2023-04-21,26,Orthopaedic,,17,73,6,0,7,31.0,3,,
2023-04-21,28,ENT,,17,73,6,0,10,26.0,3,,
2023-04-21,36,Dental,,17,73,6,0,12,28.0,4,,
2023-04-21,48,General Medicine,,17,73,6,0,17,36.0,5,,
2023-04-22,35,General Medicine,,14,130,3,0,10,48.0,5,,
2023-04-22,37,Dental,,14,130,3,0,13,35.0,4,,
2023-04-22,23,ENT,,14,130,3,0,7,37.0,3,,
2023-04-22,29,Orthopaedic,,14,130,3,0,10,23.0,3,,
2023-04-23,52,General Medicine,,7,92,7,0,18,29.0,5,,
2023-04-23,44,Dental,,7,92,7,0,15,52.0,4,,
2023-04-23,28,ENT,,7,92,7,0,8,44.0,3,,
2023-04-23,37,Orthopaedic,,7,92,7,0,13,28.0,3,,
2023-04-24,28,General Medicine,,20,94,5,0,9,37.0,5,,
2023-04-24,26,Dental,,20,94,5,0,9,28.0,4,,
2023-04-24,15,ENT,,20,94,5,0,4,26.0,3,,
2023-04-24,19,Orthopaedic,,20,94,5,0,6,15.0,3,,
2023-04-25,30,Orthopaedic,,17,84,8,0,9,19.0,3,,
2023-04-25,29,ENT,,17,84,8,0,9,30.0,3,,
2023-04-25,38,Dental,,17,84,8,0,12,29.0,4,,
2023-04-25,49,General Medicine,,17,84,8,0,17,38.0,5,,
2023-04-26,51,General Medicine,,21,63,3,0,18,49.0,5,,
2023-04-26,36,Dental,,21,63,3,0,10,51.0,4,,
2023-04-26,31,ENT,,21,63,3,0,10,36.0,3,,
2023-04-26,37,Orthopaedic,,21,63,3,0,13,31.0,3,,
2023-04-27,48,General Medicine,,20,78,2,0,16,37.0,5,,
2023-04-27,36,Dental,,20,78,2,0,10,48.0,4,,
2023-04-27,30,ENT,,20,78,2,0,10,36.0,3,,
2023-04-27,34,Orthopaedic,,20,78,2,0,11,30.0,3,,
2023-04-28,42,General Medicine,,15,130,2,0,12,34.0,5,,
2023-04-28,35,Dental,,15,130,2,0,10,42.0,4,,
2023-04-28,30,ENT,,15,130,2,0,10,35.0,3,,
2023-04-28,30,Orthopaedic,,15,130,2,0,9,30.0,3,,
2023-04-29,31,Orthopaedic,,6,123,4,0,11,30.0,3,,
2023-04-29,24,ENT,,6,123,4,0,7,31.0,3,,
2023-04-29,37,Dental,,6,123,4,0,13,24.0,4,,
2023-04-29,34,General Medicine,,6,123,4,0,10,37.0,5,,
2023-04-30,54,General Medicine,,19,118,7,0,19,34.0,5,,
2023-04-30,42,Dental,,19,118,7,0,13,54.0,4,,
2023-04-30,30,ENT,,19,118,7,0,9,42.0,3,,
2023-04-30,34,Orthopaedic,,19,118,7,0,10,30.0,3,,
2023-05-01,30,General Medicine,,18,98,6,0,10,34.0,5,,
2023-05-01,25,Dental,,18,98,6,0,8,30.0,4,,
2023-05-01,21,ENT,,18,98,6,0,8,25.0,3,,
2023-05-01,23,Orthopaedic,,18,98,6,0,8,21.0,3,,
2023-05-02,47,General Medicine,,27,80,1,0,14,23.0,5,,
2023-05-02,47,Dental,,27,80,1,0,16,47.0,4,,
2023-05-02,34,ENT,,27,80,1,0,12,47.0,3,,
2023-05-02,32,Orthopaedic,,27,80,1,0,9,34.0,3,,
2023-05-03,39,Orthopaedic,,28,100,3,0,13,32.0,3,,
2023-05-03,33,ENT,,28,100,3,0,11,39.0,3,,
2023-05-03,47,General Medicine,,28,100,3,0,14,33.0,5,,
2023-05-03,43,Dental,,28,100,3,0,13,47.0,4,,
2023-05-04,54,General Medicine,,13,113,4,0,17,43.0,5,,
2023-05-04,51,Dental,,13,113,4,0,18,54.0,4,,
2023-05-04,36,ENT,,13,113,4,0,12,51.0,3,,
2023-05-04,36,Orthopaedic,,13,113,4,0,11,36.0,3,,
2023-05-05,51,General Medicine,,20,108,4,0,17,36.0,5,,
2023-05-05,46,Dental,,20,108,4,0,16,51.0,4,,
2023-05-05,30,ENT,,20,108,4,0,9,46.0,3,,
2023-05-05,40,Orthopaedic,,20,108,4,0,14,30.0,3,,
2023-05-06,40,General Medicine,,22,92,6,0,12,40.0,5,,
2023-05-06,39,Dental,,22,92,6,0,14,40.0,4,,
2023-05-06,25,ENT,,22,92,6,0,8,39.0,3,,
2023-05-06,30,Orthopaedic,,22,92,6,0,10,25.0,3,,
2023-05-07,34,Orthopaedic,,28,103,7,0,10,30.0,3,,
2023-05-07,37,ENT,,28,103,7,0,13,34.0,3,,
2023-05-07,52,Dental,,28,103,7,0,19,37.0,4,,
2023-05-07,56,General Medicine,,28,103,7,0,19,52.0,5,,
2023-05-08,28,General Medicine,,19,71,6,0,9,56.0,5,,
2023-05-08,27,Dental,,19,71,6,0,10,28.0,4,,
2023-05-08,18,ENT,,19,71,6,0,6,27.0,3,,
2023-05-08,20,Orthopaedic,,19,71,6,0,6,18.0,3,,
2023-05-09,48,General Medicine,,12,85,8,0,15,20.0,5,,
2023-05-09,45,Dental,,12,85,8,0,15,48.0,4,,
2023-05-09,28,ENT,,12,85,8,0,8,45.0,3,,
2023-05-09,37,Orthopaedic,,12,85,8,0,13,28.0,3,,
2023-05-10,56,General Medicine,,18,91,8,0,20,37.0,5,,
2023-05-10,47,Dental,,18,91,8,0,16,56.0,4,,
2023-05-10,29,ENT,,18,91,8,0,9,47.0,3,,
2023-05-10,37,Orthopaedic,,18,91,8,0,12,29.0,3,,
2023-05-11,41,Orthopaedic,,25,113,4,0,15,37.0,3,,
2023-05-11,35,ENT,,25,113,4,0,12,41.0,3,,
2023-05-11,48,Dental,,25,113,4,0,17,35.0,4,,
2023-05-11,50,General Medicine,,25,113,4,0,15,48.0,5,,
2023-05-12,50,General Medicine,,16,74,6,0,17,50.0,5,,
2023-05-12,37,Dental,,16,74,6,0,11,50.0,4,,
2023-05-12,30,ENT,,16,74,6,0,10,37.0,3,,
2023-05-12,36,Orthopaedic,,16,74,6,0,12,30.0,3,,
2023-05-13,35,General Medicine,,23,85,3,0,10,36.0,5,,
2023-05-13,39,Dental,,23,85,3,0,14,35.0,4,,
2023-05-13,22,ENT,,23,85,3,0,6,39.0,3,,
2023-05-13,31,Orthopaedic,,23,85,3,0,11,22.0,3,,
2023-05-14,48,General Medicine,,21,76,7,0,15,31.0,5,,
2023-05-14,48,Dental,,21,76,7,0,17,48.0,4,,
2023-05-14,28,ENT,,21,76,7,0,8,48.0,3,,
2023-05-14,33,Orthopaedic,,21,76,7,0,10,28.0,3,,
2023-05-15,19,ENT,,22,99,2,0,7,33.0,3,,
2023-05-15,21,Orthopaedic,,22,99,2,0,7,19.0,3,,
2023-05-15,28,General Medicine,,22,99,2,0,9,21.0,5,,
2023-05-15,21,Dental,,22,99,2,0,6,28.0,4,,
2023-05-16,28,ENT,,22,111,6,0,8,21.0,3,,
2023-05-16,33,Orthopaedic,,22,111,6,0,10,28.0,3,,
2023-05-16,53,General Medicine,,22,111,6,0,19,33.0,5,,
2023-05-16,46,Dental,,22,111,6,0,16,53.0,4,,
2023-05-17,38,Orthopaedic,,12,95,6,0,14,46.0,3,,
2023-05-17,31,ENT,,12,95,6,0,10,38.0,3,,
2023-05-17,46,Dental,,12,95,6,0,17,31.0,4,,
2023-05-17,53,General Medicine,,12,95,6,0,19,46.0,5,,
2023-05-18,46,General Medicine,,30,114,6,0,14,53.0,5,,
2023-05-18,43,Dental,,30,114,6,0,14,46.0,4,,
2023-05-18,27,ENT,,30,114,6,0,8,43.0,3,,
2023-05-18,37,Orthopaedic,,30,114,6,0,13,27.0,3,,
2023-05-19,46,General Medicine,,26,94,2,0,15,37.0,5,,
2023-05-19,43,Dental,,26,94,2,0,15,46.0,4,,
2023-05-19,29,ENT,,26,94,2,0,10,43.0,3,,
2023-05-19,29,Orthopaedic,,26,94,2,0,8,29.0,3,,
2023-05-20,35,General Medicine,,21,109,2,0,10,29.0,5,,
2023-05-20,31,Dental,,21,109,2,0,9,35.0,4,,
2023-05-20,22,ENT,,21,109,2,0,7,31.0,3,,
2023-05-20,27,Orthopaedic,,21,109,2,0,9,22.0,3,,
2023-05-21,37,Orthopaedic,,21,84,0,0,13,27.0,3,,
2023-05-21,27,ENT,,21,84,0,0,8,37.0,3,,
2023-05-21,46,Dental,,21,84,0,0,16,27.0,4,,
2023-05-21,52,General Medicine,,21,84,0,0,18,46.0,5,,
2023-05-22,22,General Medicine,,30,69,2,1,7,52.0,5,,
2023-05-22,16,Dental,,30,69,2,1,5,22.0,4,,
2023-05-22,12,ENT,,30,69,2,1,4,16.0,3,,
2023-05-22,15,Orthopaedic,,30,69,2,1,5,12.0,3,,
2023-05-23,46,General Medicine,,11,70,2,0,14,15.0,5,,
2023-05-23,48,Dental,,11,70,2,0,17,46.0,4,,
2023-05-23,33,ENT,,11,70,2,0,11,48.0,3,,
2023-05-23,32,Orthopaedic,,11,70,2,0,9,33.0,3,,
2023-05-24,54,General Medicine,,17,127,5,0,18,32.0,5,,
2023-05-24,43,Dental,,17,127,5,0,13,54.0,4,,
2023-05-24,34,ENT,,17,127,5,0,11,43.0,3,,
2023-05-24,42,Orthopaedic,,17,127,5,0,15,34.0,3,,
2023-05-25,36,ENT,,26,127,7,0,13,42.0,3,,
2023-05-25,39,Orthopaedic,,26,127,7,0,13,36.0,3,,
2023-05-25,54,General Medicine,,26,127,7,0,18,39.0,5,,
2023-05-25,46,Dental,,26,127,7,0,15,54.0,4,,
2023-05-26,43,General Medicine,,31,89,5,0,12,46.0,5,,
2023-05-26,42,Dental,,31,89,5,0,13,43.0,4,,
2023-05-26,31,ENT,,31,89,5,0,10,42.0,3,,
2023-05-26,31,Orthopaedic,,31,89,5,0,9,31.0,3,,
2023-05-27,44,General Medicine,,18,118,6,0,15,31.0,5,,
2023-05-27,35,Dental,,18,118,6,0,11,44.0,4,,
2023-05-27,26,ENT,,18,118,6,0,8,35.0,3,,
2023-05-27,29,Orthopaedic,,18,118,6,0,9,26.0,3,,
2023-05-28,60,General Medicine,,27,129,7,0,21,29.0,5,,
2023-05-28,45,Dental,,27,129,7,0,14,60.0,4,,
2023-05-28,37,ENT,,27,129,7,0,13,45.0,3,,
2023-05-28,35,Orthopaedic,,27,129,7,0,10,37.0,3,,
2023-05-29,19,ENT,,18,126,5,0,6,35.0,3,,
2023-05-29,23,Orthopaedic,,18,126,5,0,8,19.0,3,,
2023-05-29,28,General Medicine,,18,126,5,0,8,23.0,5,,
2023-05-29,24,Dental,,18,126,5,0,7,28.0,4,,
2023-05-30,55,General Medicine,,18,119,4,0,19,24.0,5,,
2023-05-30,39,Dental,,18,119,4,0,11,55.0,4,,
2023-05-30,29,ENT,,18,119,4,0,8,39.0,3,,
2023-05-30,41,Orthopaedic,,18,119,4,0,14,29.0,3,,
2023-05-31,33,ENT,,16,117,6,0,11,41.0,3,,
2023-05-31,34,Orthopaedic,,16,117,6,0,10,33.0,3,,
2023-05-31,58,General Medicine,,16,117,6,0,20,34.0,5,,
2023-05-31,46,Dental,,16,117,6,0,15,58.0,4,,
2023-06-01,46,General Medicine,,27,96,43,0,14,46.0,5,,
2023-06-01,43,Dental,,27,96,43,0,14,46.0,4,,
2023-06-01,29,ENT,,27,96,43,0,9,43.0,3,,
2023-06-01,33,Orthopaedic,,27,96,43,0,10,29.0,3,,
2023-06-02,52,General Medicine,,32,102,39,0,19,33.0,5,,
2023-06-02,41,Dental,,32,102,39,0,13,52.0,4,,
2023-06-02,30,ENT,,32,102,39,0,10,41.0,3,,
2023-06-02,37,Orthopaedic,,32,102,39,0,13,30.0,3,,
2023-06-03,34,Orthopaedic,,29,129,7,0,12,37.0,3,,
2023-06-03,31,ENT,,29,129,7,0,11,34.0,3,,
2023-06-03,36,Dental,,29,129,7,0,11,31.0,4,,
2023-06-03,47,General Medicine,,29,129,7,0,16,36.0,5,,
2023-06-04,55,General Medicine,,23,87,2,0,17,47.0,5,,
2023-06-04,52,Dental,,23,87,2,0,18,55.0,4,,
2023-06-04,37,ENT,,23,87,2,0,13,52.0,3,,
2023-06-04,40,Orthopaedic,,23,87,2,0,13,37.0,3,,
2023-06-05,31,General Medicine,,33,117,14,0,10,40.0,5,,
2023-06-05,28,Dental,,33,117,14,0,9,31.0,4,,
2023-06-05,20,ENT,,33,117,14,0,6,28.0,3,,
2023-06-05,26,Orthopaedic,,33,117,14,0,9,20.0,3,,
2023-06-06,39,Orthopaedic,,27,105,0,0,13,26.0,3,,
2023-06-06,34,ENT,,27,105,0,0,11,39.0,3,,
2023-06-06,52,General Medicine,,27,105,0,0,16,34.0,5,,
2023-06-06,51,Dental,,27,105,0,0,18,52.0,4,,
2023-06-07,51,General Medicine,,22,88,41,0,17,51.0,5,,
2023-06-07,45,Dental,,22,88,41,0,16,51.0,4,,
2023-06-07,30,ENT,,22,88,41,0,9,45.0,3,,
2023-06-07,36,Orthopaedic,,22,88,41,0,12,30.0,3,,
2023-06-08,32,Orthopaedic,,34,75,39,0,10,36.0,3,,
2023-06-08,27,ENT,,34,75,39,0,8,32.0,3,,
2023-06-08,52,General Medicine,,34,75,39,0,19,27.0,5,,
2023-06-08,44,Dental,,34,75,39,0,16,52.0,4,,
2023-06-09,53,General Medicine,,24,73,34,0,19,44.0,5,,
2023-06-09,38,Dental,,24,73,34,0,12,53.0,4,,
2023-06-09,30,ENT,,24,73,34,0,10,38.0,3,,
2023-06-09,30,Orthopaedic,,24,73,34,0,9,30.0,3,,
2023-06-10,39,General Medicine,,26,75,20,0,12,30.0,5,,
2023-06-10,31,Dental,,26,75,20,0,9,39.0,4,,
2023-06-10,25,ENT,,26,75,20,0,8,31.0,3,,
2023-06-10,31,Orthopaedic,,26,75,20,0,11,25.0,3,,
2023-06-11,50,General Medicine,,32,134,18,0,16,31.0,5,,
2023-06-11,43,Dental,,32,134,18,0,13,50.0,4,,
2023-06-11,30,ENT,,32,134,18,0,9,43.0,3,,
2023-06-11,35,Orthopaedic,,32,134,18,0,11,30.0,3,,
2023-06-12,21,Orthopaedic,,27,132,41,0,7,35.0,3,,
2023-06-12,15,ENT,,27,132,41,0,4,21.0,3,,
2023-06-12,30,General Medicine,,27,132,41,0,11,15.0,5,,
2023-06-12,26,Dental,,27,132,41,0,9,30.0,4,,
2023-06-13,55,General Medicine,,22,116,20,0,20,26.0,5,,
2023-06-13,47,Dental,,22,116,20,0,17,55.0,4,,
2023-06-13,30,ENT,,22,116,20,0,9,47.0,3,,
2023-06-13,32,Orthopaedic,,22,116,20,0,9,30.0,3,,
2023-06-14,50,General Medicine,,25,60,12,0,16,32.0,5,,
2023-06-14,49,Dental,,25,60,12,0,17,50.0,4,,
2023-06-14,31,ENT,,25,60,12,0,10,49.0,3,,
2023-06-14,38,Orthopaedic,,25,60,12,0,13,31.0,3,,
2023-06-15,50,General Medicine,,25,126,35,0,17,38.0,5,,
2023-06-15,36,Dental,,25,126,35,0,10,50.0,4,,
2023-06-15,33,ENT,,25,126,35,0,12,36.0,3,,
2023-06-15,31,Orthopaedic,,25,126,35,0,9,33.0,3,,
2023-06-16,31,ENT,,29,103,7,0,11,31.0,3,,
2023-06-16,36,Orthopaedic,,29,103,7,0,12,31.0,3,,
2023-06-16,42,Dental,,29,103,7,0,14,36.0,4,,
2023-06-16,49,General Medicine,,29,103,7,0,16,42.0,5,,
2023-06-17,42,General Medicine,,29,128,8,0,14,49.0,5,,
2023-06-17,33,Dental,,29,128,8,0,10,42.0,4,,
2023-06-17,27,ENT,,29,128,8,0,9,33.0,3,,
2023-06-17,31,Orthopaedic,,29,128,8,0,11,27.0,3,,
2023-06-18,50,General Medicine,,29,123,2,0,15,31.0,5,,
2023-06-18,44,Dental,,29,123,2,0,14,50.0,4,,
2023-06-18,33,ENT,,29,123,2,0,11,44.0,3,,
2023-06-18,40,Orthopaedic,,29,123,2,0,14,33.0,3,,
2023-06-19,26,General Medicine,,28,79,24,0,8,40.0,5,,
2023-06-19,21,Dental,,28,79,24,0,6,26.0,4,,
2023-06-19,18,ENT,,28,79,24,0,6,21.0,3,,
2023-06-19,21,Orthopaedic,,28,79,24,0,8,18.0,3,,
2023-06-20,33,Orthopaedic,,31,77,9,0,10,21.0,3,,
2023-06-20,37,Dental,,31,77,9,0,11,33.0,4,,
2023-06-20,47,General Medicine,,31,77,9,0,15,37.0,5,,
2023-06-20,28,ENT,,31,77,9,0,9,47.0,3,,
2023-06-21,53,General Medicine,,23,108,28,0,19,28.0,5,,
2023-06-21,39,Dental,,23,108,28,0,12,53.0,4,,
2023-06-21,30,ENT,,23,108,28,0,10,39.0,3,,
2023-06-21,36,Orthopaedic,,23,108,28,0,12,30.0,3,,
2023-06-22,53,General Medicine,,28,100,34,0,18,36.0,5,,
2023-06-22,46,Dental,,28,100,34,0,16,53.0,4,,
2023-06-22,29,ENT,,28,100,34,0,9,46.0,3,,
2023-06-22,33,Orthopaedic,,28,100,34,0,10,29.0,3,,
2023-06-23,32,Orthopaedic,,31,76,3,0,9,33.0,3,,
2023-06-23,35,ENT,,31,76,3,0,13,32.0,3,,
2023-06-23,55,General Medicine,,31,76,3,0,19,35.0,5,,
2023-06-23,41,Dental,,31,76,3,0,12,55.0,4,,
2023-06-24,43,General Medicine,,33,87,23,0,15,41.0,5,,
2023-06-24,31,Dental,,33,87,23,0,9,43.0,4,,
2023-06-24,27,ENT,,33,87,23,0,9,31.0,3,,
2023-06-24,26,Orthopaedic,,33,87,23,0,8,27.0,3,,
2023-06-25,22,Orthopaedic,,30,69,37,1,6,26.0,3,,
2023-06-25,22,ENT,,30,69,37,1,7,22.0,3,,
2023-06-25,32,General Medicine,,30,69,37,1,9,22.0,5,,
2023-06-25,32,Dental,,30,69,37,1,11,32.0,4,,
2023-06-26,32,General Medicine,,30,129,34,0,11,32.0,5,,
2023-06-26,25,Dental,,30,129,34,0,8,32.0,4,,
2023-06-26,16,ENT,,30,129,34,0,5,25.0,3,,
2023-06-26,22,Orthopaedic,,30,129,34,0,7,16.0,3,,
2023-06-27,45,General Medicine,,24,73,12,0,13,22.0,5,,
2023-06-27,46,Dental,,24,73,12,0,15,45.0,4,,
2023-06-27,33,ENT,,24,73,12,0,11,46.0,3,,
2023-06-27,41,Orthopaedic,,24,73,12,0,15,33.0,3,,
2023-06-28,50,General Medicine,,31,83,20,0,16,41.0,5,,
2023-06-28,45,Dental,,31,83,20,0,15,50.0,4,,
2023-06-28,29,ENT,,31,83,20,0,9,45.0,3,,
2023-06-28,36,Orthopaedic,,31,83,20,0,12,29.0,3,,
2023-06-29,38,Orthopaedic,,24,95,22,0,13,36.0,3,,
2023-06-29,35,ENT,,24,95,22,0,13,38.0,3,,
2023-06-29,48,General Medicine,,24,95,22,0,15,35.0,5,,
2023-06-29,38,Dental,,24,95,22,0,11,48.0,4,,
2023-06-30,50,General Medicine,,22,133,36,0,17,38.0,5,,
2023-06-30,40,Dental,,22,133,36,0,13,50.0,4,,
2023-06-30,27,ENT,,22,133,36,0,8,40.0,3,,
2023-06-30,30,Orthopaedic,,22,133,36,0,9,27.0,3,,
2023-07-01,39,General Medicine,,32,103,20,0,13,30.0,5,,
2023-07-01,29,Dental,,32,103,20,0,8,39.0,4,,
2023-07-01,25,ENT,,32,103,20,0,9,29.0,3,,
2023-07-01,26,Orthopaedic,,32,103,20,0,8,25.0,3,,
2023-07-02,36,Orthopaedic,,36,137,41,0,12,26.0,3,,
2023-07-02,44,General Medicine,,36,137,41,0,13,36.0,5,,
2023-07-02,41,Dental,,36,137,41,0,13,44.0,4,,
2023-07-02,27,ENT,,36,137,41,0,8,41.0,3,,
2023-07-03,21,Orthopaedic,,25,100,35,0,7,27.0,3,,
2023-07-03,19,ENT,,25,100,35,0,7,21.0,3,,
2023-07-03,26,General Medicine,,25,100,35,0,8,19.0,5,,
2023-07-03,24,Dental,,25,100,35,0,8,26.0,4,,
2023-07-04,36,General Medicine,,32,80,43,1,13,24.0,5,,
2023-07-04,27,Dental,,32,80,43,1,9,36.0,4,,
2023-07-04,21,ENT,,32,80,43,1,7,27.0,3,,
2023-07-04,22,Orthopaedic,,32,80,43,1,7,21.0,3,,
2023-07-05,35,Orthopaedic,,28,117,37,0,12,22.0,3,,
2023-07-05,45,General Medicine,,28,117,37,0,14,35.0,5,,
2023-07-05,38,Dental,,28,117,37,0,12,45.0,4,,
2023-07-05,30,ENT,,28,117,37,0,10,38.0,3,,
2023-07-06,28,ENT,,35,85,20,0,9,30.0,3,,
2023-07-06,38,Orthopaedic,,35,85,20,0,14,28.0,3,,
2023-07-06,52,General Medicine,,35,85,20,0,18,38.0,5,,
2023-07-06,40,Dental,,35,85,20,0,13,52.0,4,,
2023-07-07,33,Orthopaedic,,21,77,40,0,12,40.0,3,,
2023-07-07,30,ENT,,21,77,40,0,11,33.0,3,,
2023-07-07,40,Dental,,21,77,40,0,14,30.0,4,,
2023-07-07,40,General Medicine,,21,77,40,0,12,40.0,5,,
2023-07-08,32,General Medicine,,17,103,28,0,9,40.0,5,,
2023-07-08,28,Dental,,17,103,28,0,8,32.0,4,,
2023-07-08,25,ENT,,17,103,28,0,9,28.0,3,,
2023-07-08,23,Orthopaedic,,17,103,28,0,7,25.0,3,,
2023-07-09,39,General Medicine,,25,94,42,0,11,23.0,5,,
2023-07-09,39,Dental,,25,94,42,0,13,39.0,4,,
2023-07-09,26,ENT,,25,94,42,0,8,39.0,3,,
2023-07-09,31,Orthopaedic,,25,94,42,0,10,26.0,3,,
2023-07-10,24,General Medicine,,29,80,20,0,7,31.0,5,,
2023-07-10,21,Dental,,29,80,20,0,7,24.0,4,,
2023-07-10,17,ENT,,29,80,20,0,6,21.0,3,,
2023-07-10,18,Orthopaedic,,29,80,20,0,6,17.0,3,,
2023-07-11,35,Orthopaedic,,34,124,11,0,11,18.0,3,,
2023-07-11,28,ENT,,34,124,11,0,8,35.0,3,,
2023-07-11,50,General Medicine,,34,124,11,0,16,28.0,5,,
2023-07-11,44,Dental,,34,124,11,0,15,50.0,4,,
2023-07-12,47,General Medicine,,26,110,0,0,15,44.0,5,,
2023-07-12,40,Dental,,26,110,0,0,12,47.0,4,,
2023-07-12,33,ENT,,26,110,0,0,12,40.0,3,,
2023-07-12,32,Orthopaedic,,26,110,0,0,10,33.0,3,,
2023-07-13,53,General Medicine,,31,74,3,0,19,32.0,5,,
2023-07-13,45,Dental,,31,74,3,0,16,53.0,4,,
2023-07-13,26,ENT,,31,74,3,0,7,45.0,3,,
2023-07-13,31,Orthopaedic,,31,74,3,0,9,26.0,3,,
2023-07-14,34,General Medicine,,21,76,6,1,11,31.0,5,,
2023-07-14,25,Dental,,21,76,6,1,7,34.0,4,,
2023-07-14,20,ENT,,21,76,6,1,6,25.0,3,,
2023-07-14,26,Orthopaedic,,21,76,6,1,9,20.0,3,,
2023-07-15,23,ENT,,29,139,39,0,8,26.0,3,,
2023-07-15,23,Orthopaedic,,29,139,39,0,7,23.0,3,,
2023-07-15,32,Dental,,29,139,39,0,11,23.0,4,,
2023-07-15,31,General Medicine,,29,139,39,0,9,32.0,5,,
2023-07-16,48,General Medicine,,33,124,2,0,15,31.0,5,,
2023-07-16,47,Dental,,33,124,2,0,17,48.0,4,,
2023-07-16,31,ENT,,33,124,2,0,10,47.0,3,,
2023-07-16,39,Orthopaedic,,33,124,2,0,14,31.0,3,,
2023-07-17,25,General Medicine,,28,93,39,0,9,39.0,5,,
2023-07-17,22,Dental,,28,93,39,0,8,25.0,4,,
2023-07-17,15,ENT,,28,93,39,0,5,22.0,3,,
2023-07-17,16,Orthopaedic,,28,93,39,0,5,15.0,3,,
2023-07-18,30,Orthopaedic,,28,100,2,0,9,16.0,3,,
2023-07-18,24,ENT,,28,100,2,0,7,30.0,3,,
2023-07-18,39,Dental,,28,100,2,0,13,24.0,4,,
2023-07-18,46,General Medicine,,28,100,2,0,15,39.0,5,,
2023-07-19,50,General Medicine,,36,123,28,0,18,46.0,5,,
2023-07-19,43,Dental,,36,123,28,0,16,50.0,4,,
2023-07-19,27,ENT,,36,123,28,0,9,43.0,3,,
2023-07-19,29,Orthopaedic,,36,123,28,0,8,27.0,3,,
2023-07-20,41,General Medicine,,27,72,7,0,12,29.0,5,,
2023-07-20,40,Dental,,27,72,7,0,13,41.0,4,,
2023-07-20,32,ENT,,27,72,7,0,12,40.0,3,,
2023-07-20,33,Orthopaedic,,27,72,7,0,11,32.0,3,,
2023-07-21,24,ENT,,20,75,33,0,7,33.0,3,,
2023-07-21,32,Orthopaedic,,20,75,33,0,11,24.0,3,,
2023-07-21,41,General Medicine,,20,75,33,0,13,32.0,5,,
2023-07-21,33,Dental,,20,75,33,0,10,41.0,4,,
2023-07-22,23,ENT,,21,78,4,0,7,33.0,3,,
2023-07-22,27,Orthopaedic,,21,78,4,0,8,23.0,3,,
2023-07-22,39,General Medicine,,21,78,4,0,12,27.0,5,,
2023-07-22,35,Dental,,21,78,4,0,12,39.0,4,,
2023-07-23,37,Dental,,30,109,23,0,11,35.0,4,,
2023-07-23,32,ENT,,30,109,23,0,11,37.0,3,,
2023-07-23,44,General Medicine,,30,109,23,0,13,32.0,5,,
2023-07-23,30,Orthopaedic,,30,109,23,0,9,44.0,3,,
2023-07-24,18,Orthopaedic,,23,73,42,0,6,30.0,3,,
2023-07-24,17,ENT,,23,73,42,0,6,18.0,3,,
2023-07-24,24,Dental,,23,73,42,0,9,17.0,4,,
2023-07-24,25,General Medicine,,23,73,42,0,8,24.0,5,,
2023-07-25,47,General Medicine,,31,122,12,0,14,25.0,5,,
2023-07-25,45,Dental,,31,122,12,0,15,47.0,4,,
2023-07-25,32,ENT,,31,122,12,0,11,45.0,3,,
2023-07-25,37,Orthopaedic,,31,122,12,0,12,32.0,3,,
2023-07-26,47,General Medicine,,22,88,43,0,16,37.0,5,,
2023-07-26,36,Dental,,22,88,43,0,11,47.0,4,,
2023-07-26,29,ENT,,22,88,43,0,10,36.0,3,,
2023-07-26,28,Orthopaedic,,22,88,43,0,8,29.0,3,,
2023-07-27,51,General Medicine,,27,96,9,0,17,28.0,5,,
